Year,game_id,Date,Time,Round,Stadium,City,Country,Team,team_goals,Opponent,opponent_goals,Observation
1970,225,6/14/1970, 12:00 ,Quarter-finals,Luis Dosal,Toluca ,Mexico,Mexico,1,Italy,4, 
1970,226,6/14/1970, 12:00 ,Quarter-finals,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Germany FR,3,England,2,Germany FR win after extra time 
1970,226,6/14/1970, 12:00 ,Quarter-finals,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,England,2,Germany FR,3,Germany FR win after extra time 
1970,227,6/14/1970, 12:00 ,Quarter-finals,Jalisco,Guadalajara ,Mexico,Brazil,4,Peru,2, 
1970,227,6/14/1970, 12:00 ,Quarter-finals,Jalisco,Guadalajara ,Mexico,Peru,2,Brazil,4, 
1970,228,6/14/1970, 12:00 ,Quarter-finals,Estadio Azteca,Mexico City ,Mexico,Uruguay,1,Soviet Union,0,Uruguay win after extra time 
1970,228,6/14/1970, 12:00 ,Quarter-finals,Estadio Azteca,Mexico City ,Mexico,Soviet Union,0,Uruguay,1,Uruguay win after extra time 
1970,229,6/17/1970, 16:00 ,Semi-finals,Jalisco,Guadalajara ,Mexico,Brazil,3,Uruguay,1, 
1970,229,6/17/1970, 16:00 ,Semi-finals,Jalisco,Guadalajara ,Mexico,Uruguay,1,Brazil,3, 
1970,230,6/17/1970, 16:00 ,Semi-finals,Estadio Azteca,Mexico City ,Mexico,Italy,4,Germany FR,3,Italy win after extra time 
1970,230,6/17/1970, 16:00 ,Semi-finals,Estadio Azteca,Mexico City ,Mexico,Germany FR,3,Italy,4,Italy win after extra time 
1970,231,6/20/1970, 16:00 ,Match for third place,Estadio Azteca,Mexico City ,Mexico,Germany FR,1,Uruguay,0, 
1970,231,6/20/1970, 16:00 ,Match for third place,Estadio Azteca,Mexico City ,Mexico,Uruguay,0,Germany FR,1, 
1970,232,6/21/1970, 12:00 ,Final,Estadio Azteca,Mexico City ,Mexico,Brazil,4,Italy,1, 
1970,232,6/21/1970, 12:00 ,Final,Estadio Azteca,Mexico City ,Mexico,Italy,1,Brazil,4, 
1974,233,6/13/1974, 17:00 ,Group 2,Waldstadion,Frankfurt/Main ,Germany,Brazil,0,Yugoslavia,0, 
1974,233,6/13/1974, 17:00 ,Group 2,Waldstadion,Frankfurt/Main ,Germany,Yugoslavia,0,Brazil,0, 
1974,234,6/14/1974, 16:00 ,Group 1,Olympiastadion,Berlin West ,Germany,Germany FR,1,Chile,0, 
1974,234,6/14/1974, 16:00 ,Group 1,Olympiastadion,Berlin West ,Germany,Chile,0,Germany FR,1, 
1974,235,6/14/1974, 19:30 ,Group 1,Volksparkstadion,Hamburg ,Germany,German DR,2,Australia,0, 
1974,235,6/14/1974, 19:30 ,Group 1,Volksparkstadion,Hamburg ,Germany,Australia,0,German DR,2, 
1974,236,6/14/1974, 19:30 ,Group 2,Westfalenstadion,Dortmund ,Germany,Zaire,0,Scotland,2, 
1974,236,6/14/1974, 19:30 ,Group 2,Westfalenstadion,Dortmund ,Germany,Scotland,2,Zaire,0, 
1974,237,6/15/1974, 16:00 ,Group 3,Niedersachsenstadion,Hanover ,Germany,Uruguay,0,Netherlands,2, 
1974,237,6/15/1974, 16:00 ,Group 3,Niedersachsenstadion,Hanover ,Germany,Netherlands,2,Uruguay,0, 
1974,238,6/15/1974, 16:00 ,Group 3,Rheinstadion,Dï¿½Sseldorf ,Germany,Sweden,0,Bulgaria,0, 
1974,238,6/15/1974, 16:00 ,Group 3,Rheinstadion,Dï¿½Sseldorf ,Germany,Bulgaria,0,Sweden,0, 
1974,239,6/15/1974, 18:00 ,Group 4,Olympiastadion,Munich ,Germany,Italy,3,Haiti,1, 
1974,239,6/15/1974, 18:00 ,Group 4,Olympiastadion,Munich ,Germany,Haiti,1,Italy,3, 
1974,240,6/15/1974, 18:00 ,Group 4,Neckarstadion,Stuttgart ,Germany,Poland,3,Argentina,2, 
1974,240,6/15/1974, 18:00 ,Group 4,Neckarstadion,Stuttgart ,Germany,Argentina,2,Poland,3, 
1974,241,6/18/1974, 16:00 ,Group 1,Volksparkstadion,Hamburg ,Germany,Australia,0,Germany FR,3, 
1974,241,6/18/1974, 16:00 ,Group 1,Volksparkstadion,Hamburg ,Germany,Germany FR,3,Australia,0, 
1974,242,6/18/1974, 19:30 ,Group 2,Waldstadion,Frankfurt/Main ,Germany,Scotland,0,Brazil,0, 
1974,242,6/18/1974, 19:30 ,Group 2,Waldstadion,Frankfurt/Main ,Germany,Brazil,0,Scotland,0, 
1974,243,6/18/1974, 19:30 ,Group 1,Olympiastadion,Berlin West ,Germany,Chile,1,German DR,1, 
1974,243,6/18/1974, 19:30 ,Group 1,Olympiastadion,Berlin West ,Germany,German DR,1,Chile,1, 
1974,244,6/18/1974, 19:30 ,Group 2,Parkstadion,Gelsenkirchen ,Germany,Yugoslavia,9,Zaire,0, 
1974,244,6/18/1974, 19:30 ,Group 2,Parkstadion,Gelsenkirchen ,Germany,Zaire,0,Yugoslavia,9, 
1974,245,6/19/1974, 19:30 ,Group 3,Westfalenstadion,Dortmund ,Germany,Netherlands,0,Sweden,0, 
1974,245,6/19/1974, 19:30 ,Group 3,Westfalenstadion,Dortmund ,Germany,Sweden,0,Netherlands,0, 
1974,246,6/19/1974, 19:30 ,Group 3,Niedersachsenstadion,Hanover ,Germany,Bulgaria,1,Uruguay,1, 
1974,246,6/19/1974, 19:30 ,Group 3,Niedersachsenstadion,Hanover ,Germany,Uruguay,1,Bulgaria,1, 
1974,247,6/19/1974, 19:30 ,Group 4,Olympiastadion,Munich ,Germany,Haiti,0,Poland,7, 
1974,247,6/19/1974, 19:30 ,Group 4,Olympiastadion,Munich ,Germany,Poland,7,Haiti,0, 
1974,248,6/19/1974, 19:30 ,Group 4,Neckarstadion,Stuttgart ,Germany,Argentina,1,Italy,1, 
1974,248,6/19/1974, 19:30 ,Group 4,Neckarstadion,Stuttgart ,Germany,Italy,1,Argentina,1, 
1974,249,6/22/1974, 16:00 ,Group 2,Waldstadion,Frankfurt/Main ,Germany,Scotland,1,Yugoslavia,1, 
1974,249,6/22/1974, 16:00 ,Group 2,Waldstadion,Frankfurt/Main ,Germany,Yugoslavia,1,Scotland,1, 
1974,250,6/22/1974, 16:00 ,Group 1,Olympiastadion,Berlin West ,Germany,Australia,0,Chile,0, 
1974,250,6/22/1974, 16:00 ,Group 1,Olympiastadion,Berlin West ,Germany,Chile,0,Australia,0, 
1974,251,6/22/1974, 16:00 ,Group 2,Parkstadion,Gelsenkirchen ,Germany,Zaire,0,Brazil,3, 
1974,251,6/22/1974, 16:00 ,Group 2,Parkstadion,Gelsenkirchen ,Germany,Brazil,3,Zaire,0, 
1974,252,6/22/1974, 19:30 ,Group 1,Volksparkstadion,Hamburg ,Germany,German DR,1,Germany FR,0, 
1974,252,6/22/1974, 19:30 ,Group 1,Volksparkstadion,Hamburg ,Germany,Germany FR,0,German DR,1, 
1974,253,6/23/1974, 16:00 ,Group 3,Westfalenstadion,Dortmund ,Germany,Bulgaria,1,Netherlands,4, 
1974,253,6/23/1974, 16:00 ,Group 3,Westfalenstadion,Dortmund ,Germany,Netherlands,4,Bulgaria,1, 
1974,254,6/23/1974, 16:00 ,Group 4,Olympiastadion,Munich ,Germany,Argentina,4,Haiti,1, 
1974,254,6/23/1974, 16:00 ,Group 4,Olympiastadion,Munich ,Germany,Haiti,1,Argentina,4, 
1974,255,6/23/1974, 16:00 ,Group 3,Rheinstadion,Dï¿½Sseldorf ,Germany,Sweden,3,Uruguay,0, 
1974,255,6/23/1974, 16:00 ,Group 3,Rheinstadion,Dï¿½Sseldorf ,Germany,Uruguay,0,Sweden,3, 
1974,256,6/23/1974, 16:00 ,Group 4,Neckarstadion,Stuttgart ,Germany,Poland,2,Italy,1, 
1974,256,6/23/1974, 16:00 ,Group 4,Neckarstadion,Stuttgart ,Germany,Italy,1,Poland,2, 
1974,257,6/26/1974, 16:00 ,Group B,Rheinstadion,Dï¿½Sseldorf ,Germany,Yugoslavia,0,Germany FR,2, 
1974,257,6/26/1974, 16:00 ,Group B,Rheinstadion,Dï¿½Sseldorf ,Germany,Germany FR,2,Yugoslavia,0, 
1974,258,6/26/1974, 19:30 ,Group A,Niedersachsenstadion,Hanover ,Germany,Brazil,1,German DR,0, 
1974,258,6/26/1974, 19:30 ,Group A,Niedersachsenstadion,Hanover ,Germany,German DR,0,Brazil,1, 
1974,259,6/26/1974, 19:30 ,Group A,Parkstadion,Gelsenkirchen ,Germany,Netherlands,4,Argentina,0, 
1974,259,6/26/1974, 19:30 ,Group A,Parkstadion,Gelsenkirchen ,Germany,Argentina,0,Netherlands,4, 
1974,260,6/26/1974, 19:30 ,Group B,Neckarstadion,Stuttgart ,Germany,Sweden,0,Poland,1, 
1974,260,6/26/1974, 19:30 ,Group B,Neckarstadion,Stuttgart ,Germany,Poland,1,Sweden,0, 
1974,261,6/30/1974, 16:00 ,Group A,Niedersachsenstadion,Hanover ,Germany,Argentina,1,Brazil,2, 
1974,261,6/30/1974, 16:00 ,Group A,Niedersachsenstadion,Hanover ,Germany,Brazil,2,Argentina,1, 
1974,262,6/30/1974, 16:00 ,Group B,Waldstadion,Frankfurt/Main ,Germany,Poland,2,Yugoslavia,1, 
1974,262,6/30/1974, 16:00 ,Group B,Waldstadion,Frankfurt/Main ,Germany,Yugoslavia,1,Poland,2, 
1974,263,6/30/1974, 16:00 ,Group A,Parkstadion,Gelsenkirchen ,Germany,German DR,0,Netherlands,2, 
1974,263,6/30/1974, 16:00 ,Group A,Parkstadion,Gelsenkirchen ,Germany,Netherlands,2,German DR,0, 
1974,264,6/30/1974, 19:30 ,Group B,Rheinstadion,Dï¿½Sseldorf ,Germany,Germany FR,4,Sweden,2, 
1974,264,6/30/1974, 19:30 ,Group B,Rheinstadion,Dï¿½Sseldorf ,Germany,Sweden,2,Germany FR,4, 
1974,265,7/3/1974, 17:00 ,Group B,Waldstadion,Frankfurt/Main ,Germany,Poland,0,Germany FR,1, 
1974,265,7/3/1974, 17:00 ,Group B,Waldstadion,Frankfurt/Main ,Germany,Germany FR,1,Poland,0, 
1974,266,7/3/1974, 19:30 ,Group A,Westfalenstadion,Dortmund ,Germany,Netherlands,2,Brazil,0, 
1974,266,7/3/1974, 19:30 ,Group A,Westfalenstadion,Dortmund ,Germany,Brazil,0,Netherlands,2, 
1974,267,7/3/1974, 19:30 ,Group A,Parkstadion,Gelsenkirchen ,Germany,Argentina,1,German DR,1, 
1974,267,7/3/1974, 19:30 ,Group A,Parkstadion,Gelsenkirchen ,Germany,German DR,1,Argentina,1, 
1974,268,7/3/1974, 19:30 ,Group B,Rheinstadion,Dï¿½Sseldorf ,Germany,Sweden,2,Yugoslavia,1, 
1974,268,7/3/1974, 19:30 ,Group B,Rheinstadion,Dï¿½Sseldorf ,Germany,Yugoslavia,1,Sweden,2, 
1974,269,7/6/1974, 16:00 ,Match for third place,Olympiastadion,Munich ,Germany,Brazil,0,Poland,1, 
1974,269,7/6/1974, 16:00 ,Match for third place,Olympiastadion,Munich ,Germany,Poland,1,Brazil,0, 
1974,270,7/7/1974, 16:00 ,Final,Olympiastadion,Munich ,Germany,Netherlands,1,Germany FR,2, 
1974,270,7/7/1974, 16:00 ,Final,Olympiastadion,Munich ,Germany,Germany FR,2,Netherlands,1, 
1978,271,6/1/1978, 15:00 ,Group 2,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Germany FR,0,Poland,0, 
1978,271,6/1/1978, 15:00 ,Group 2,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Poland,0,Germany FR,0, 
1978,272,6/2/1978, 13:45 ,Group 1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Italy,2,France,1, 
1978,272,6/2/1978, 13:45 ,Group 1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,France,1,Italy,2, 
1978,273,6/2/1978, 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Tunisia,3,Mexico,1, 
1978,273,6/2/1978, 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Mexico,1,Tunisia,3, 
1978,274,6/2/1978, 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Argentina,2,Hungary,1, 
1978,274,6/2/1978, 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Hungary,1,Argentina,2, 
1978,275,6/3/1978, 13:45 ,Group 3,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Sweden,1,Brazil,1, 
1978,275,6/3/1978, 13:45 ,Group 3,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Brazil,1,Sweden,1, 
1978,276,6/3/1978, 13:45 ,Group 3,Jose Amalfitani,Buenos Aires ,Argentina,Austria,2,Spain,1, 
1978,276,6/3/1978, 13:45 ,Group 3,Jose Amalfitani,Buenos Aires ,Argentina,Spain,1,Austria,2, 
1978,277,6/3/1978, 16:45 ,Group 4,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Peru,3,Scotland,1, 
1978,277,6/3/1978, 16:45 ,Group 4,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Scotland,1,Peru,3, 
1978,278,6/3/1978, 16:45 ,Group 4,San Martin,Mendoza ,Argentina,Netherlands,3,IR Iran,0, 
1978,278,6/3/1978, 16:45 ,Group 4,San Martin,Mendoza ,Argentina,IR Iran,0,Netherlands,3, 
1978,279,6/6/1978, 13:45 ,Group 1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Italy,3,Hungary,1, 
1978,279,6/6/1978, 13:45 ,Group 1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Hungary,1,Italy,3, 
1978,280,6/6/1978, 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Poland,1,Tunisia,0, 
1978,280,6/6/1978, 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Tunisia,0,Poland,1, 
1978,281,6/6/1978, 16:45 ,Group 2,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Germany FR,6,Mexico,0, 
1978,281,6/6/1978, 16:45 ,Group 2,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Mexico,0,Germany FR,6, 
1978,282,6/6/1978, 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Argentina,2,France,1, 
1978,282,6/6/1978, 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,France,1,Argentina,2, 
1978,283,6/7/1978, 13:45 ,Group 3,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Brazil,0,Spain,0, 
1978,283,6/7/1978, 13:45 ,Group 3,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Spain,0,Brazil,0, 
1978,284,6/7/1978, 13:45 ,Group 3,Jose Amalfitani,Buenos Aires ,Argentina,Austria,1,Sweden,0, 
1978,284,6/7/1978, 13:45 ,Group 3,Jose Amalfitani,Buenos Aires ,Argentina,Sweden,0,Austria,1, 
1978,285,6/7/1978, 16:45 ,Group 4,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Scotland,1,IR Iran,1, 
1978,285,6/7/1978, 16:45 ,Group 4,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,IR Iran,1,Scotland,1, 
1978,286,6/7/1978, 16:45 ,Group 4,San Martin,Mendoza ,Argentina,Netherlands,0,Peru,0, 
1978,286,6/7/1978, 16:45 ,Group 4,San Martin,Mendoza ,Argentina,Peru,0,Netherlands,0, 
1978,287,6/10/1978, 15:10 ,Group 1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,France,3,Hungary,1, 
1978,287,6/10/1978, 15:10 ,Group 1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Hungary,1,France,3, 
1978,288,6/10/1978, 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Poland,3,Mexico,1, 
1978,288,6/10/1978, 16:45 ,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Mexico,1,Poland,3, 
1978,289,6/10/1978, 16:45 ,Group 2,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Germany FR,0,Tunisia,0, 
1978,289,6/10/1978, 16:45 ,Group 2,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Tunisia,0,Germany FR,0, 
1978,290,6/10/1978, 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Italy,1,Argentina,0, 
1978,290,6/10/1978, 19:15 ,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Argentina,0,Italy,1, 
1978,291,6/11/1978, 13:45 ,Group 3,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Brazil,1,Austria,0, 
1978,291,6/11/1978, 13:45 ,Group 3,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Austria,0,Brazil,1, 
1978,292,6/11/1978, 13:45 ,Group 3,Jose Amalfitani,Buenos Aires ,Argentina,Spain,1,Sweden,0, 
1978,292,6/11/1978, 13:45 ,Group 3,Jose Amalfitani,Buenos Aires ,Argentina,Sweden,0,Spain,1, 
1978,293,6/11/1978, 16:45 ,Group 4,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Peru,4,Iran,1, 
1978,293,6/11/1978, 16:45 ,Group 4,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Iran,1,Peru,4, 
1978,294,6/11/1978, 16:45 ,Group 4,San Martin,Mendoza ,Argentina,Scotland,3,Netherlands,2, 
1978,294,6/11/1978, 16:45 ,Group 4,San Martin,Mendoza ,Argentina,Netherlands,2,Scotland,3, 
1978,295,6/14/1978, 13:45 ,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Germany FR,0,Italy,0, 
1978,295,6/14/1978, 13:45 ,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Italy,0,Germany FR,0, 
1978,296,6/14/1978, 13:45 ,Group A,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Netherlands,5,Austria,1, 
1978,296,6/14/1978, 13:45 ,Group A,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Austria,1,Netherlands,5, 
1978,297,6/14/1978, 16:45 ,Group B,San Martin,Mendoza ,Argentina,Brazil,3,Peru,0, 
1978,297,6/14/1978, 16:45 ,Group B,San Martin,Mendoza ,Argentina,Peru,0,Brazil,3, 
1978,298,6/14/1978, 19:15 ,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Argentina,2,Poland,0, 
1978,298,6/14/1978, 19:15 ,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Poland,0,Argentina,2, 
1978,299,6/18/1978, 13:45 ,Group B,San Martin,Mendoza ,Argentina,Poland,1,Peru,0, 
1978,299,6/18/1978, 13:45 ,Group B,San Martin,Mendoza ,Argentina,Peru,0,Poland,1, 
1978,300,6/18/1978, 16:45 ,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Italy,1,Austria,0, 
1978,300,6/18/1978, 16:45 ,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Austria,0,Italy,1, 
1978,301,6/18/1978, 16:45 ,Group A,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Germany FR,2,Netherlands,2, 
1978,301,6/18/1978, 16:45 ,Group A,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Netherlands,2,Germany FR,2, 
1978,302,6/18/1978, 19:15 ,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Argentina,0,Brazil,0, 
1978,302,6/18/1978, 19:15 ,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Brazil,0,Argentina,0, 
1978,303,6/21/1978, 13:45 ,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Netherlands,2,Italy,1, 
1978,303,6/21/1978, 13:45 ,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Italy,1,Netherlands,2, 
1978,304,6/21/1978, 13:45 ,Group A,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Austria,3,Germany FR,2, 
1978,304,6/21/1978, 13:45 ,Group A,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Germany FR,2,Austria,3, 
1978,305,6/21/1978, 16:45 ,Group B,San Martin,Mendoza ,Argentina,Brazil,3,Poland,1, 
1978,305,6/21/1978, 16:45 ,Group B,San Martin,Mendoza ,Argentina,Poland,1,Brazil,3, 
1978,306,6/21/1978, 19:15 ,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Argentina,6,Peru,0, 
1978,306,6/21/1978, 19:15 ,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario ,Argentina,Peru,0,Argentina,6, 
1978,307,6/24/1978, 15:00 ,Match for third place,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Brazil,2,Italy,1, 
1978,307,6/24/1978, 15:00 ,Match for third place,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Italy,1,Brazil,2, 
1978,308,6/25/1978, 15:00 ,Final,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Argentina,3,Netherlands,1,Argentina win after extra time 
1978,308,6/25/1978, 15:00 ,Final,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Netherlands,1,Argentina,3,Argentina win after extra time 
1982,309,6/13/1982, 20:00 ,Group 3,Camp Nou,Barcelona ,Spain,Argentina,0,Belgium,1, 
1982,309,6/13/1982, 20:00 ,Group 3,Camp Nou,Barcelona ,Spain,Belgium,1,Argentina,0, 
1982,310,6/14/1982, 17:15 ,Group 1,Estadio Municipal de Balaï¿½dos,Vigo ,Spain,Italy,0,Poland,0, 
1982,310,6/14/1982, 17:15 ,Group 1,Estadio Municipal de Balaï¿½dos,Vigo ,Spain,Poland,0,Italy,0, 
1982,311,6/14/1982, 21:00 ,Group 6,Ramon Sanchez Pizjuan,Seville ,Spain,Brazil,2,Soviet Union,1, 
1982,311,6/14/1982, 21:00 ,Group 6,Ramon Sanchez Pizjuan,Seville ,Spain,Soviet Union,1,Brazil,2, 
1982,312,6/15/1982, 17:15 ,Group 1,Riazor,La Coruï¿½A ,Spain,Peru,0,Cameroon,0, 
1982,312,6/15/1982, 17:15 ,Group 1,Riazor,La Coruï¿½A ,Spain,Cameroon,0,Peru,0, 
1982,313,6/15/1982, 21:00 ,Group 3,Nuevo Estadio,Elche ,Spain,Hungary,10,El Salvador,1, 
1982,313,6/15/1982, 21:00 ,Group 3,Nuevo Estadio,Elche ,Spain,El Salvador,1,Hungary,10, 
1982,314,6/15/1982, 21:00 ,Group 6,La Rosaleda,Malaga ,Spain,Scotland,5,New Zealand,2, 
1982,314,6/15/1982, 21:00 ,Group 6,La Rosaleda,Malaga ,Spain,New Zealand,2,Scotland,5, 
1982,315,6/16/1982, 17:15 ,Group 2,El Molinon,Gijon ,Spain,Germany FR,1,Algeria,2, 
1982,315,6/16/1982, 17:15 ,Group 2,El Molinon,Gijon ,Spain,Algeria,2,Germany FR,1, 
1982,316,6/16/1982, 17:15 ,Group 4,San Mames,Bilbao ,Spain,England,3,France,1, 
1982,316,6/16/1982, 17:15 ,Group 4,San Mames,Bilbao ,Spain,France,1,England,3, 
1982,317,6/16/1982, 21:00 ,Group 5,Luis Casanova,Valencia ,Spain,Spain,1,Honduras,1, 
1982,317,6/16/1982, 21:00 ,Group 5,Luis Casanova,Valencia ,Spain,Honduras,1,Spain,1, 
1982,318,6/17/1982, 17:15 ,Group 2,Carlos Tartiere,Oviedo ,Spain,Chile,0,Austria,1, 
1982,318,6/17/1982, 17:15 ,Group 2,Carlos Tartiere,Oviedo ,Spain,Austria,1,Chile,0, 
1982,319,6/17/1982, 17:45 ,Group 4,Jose Zorrilla,Valladolid ,Spain,Czechoslovakia,1,Kuwait,1, 
1982,319,6/17/1982, 17:45 ,Group 4,Jose Zorrilla,Valladolid ,Spain,Kuwait,1,Czechoslovakia,1, 
1982,320,6/17/1982, 21:00 ,Group 5,La Romareda,Zaragoza ,Spain,Yugoslavia,0,Northern Ireland,0, 
1982,320,6/17/1982, 21:00 ,Group 5,La Romareda,Zaragoza ,Spain,Northern Ireland,0,Yugoslavia,0, 
1982,321,6/18/1982, 17:15 ,Group 1,Estadio Municipal de Balaï¿½dos,Vigo ,Spain,Italy,1,Peru,1, 
1982,321,6/18/1982, 17:15 ,Group 1,Estadio Municipal de Balaï¿½dos,Vigo ,Spain,Peru,1,Italy,1, 
1982,322,6/18/1982, 21:00 ,Group 3,Jose Rico Perez,Alicante ,Spain,Argentina,4,Hungary,1, 
1982,322,6/18/1982, 21:00 ,Group 3,Jose Rico Perez,Alicante ,Spain,Hungary,1,Argentina,4, 
1982,323,6/18/1982, 21:00 ,Group 6,Benito Villamarin,Seville ,Spain,Brazil,4,Scotland,1, 
1982,323,6/18/1982, 21:00 ,Group 6,Benito Villamarin,Seville ,Spain,Scotland,1,Brazil,4, 
1982,324,6/19/1982, 19:15 ,Group 1,Riazor,La Coruï¿½A ,Spain,Poland,0,Cameroon,0, 
1982,324,6/19/1982, 19:15 ,Group 1,Riazor,La Coruï¿½A ,Spain,Cameroon,0,Poland,0, 
1982,325,6/19/1982, 21:00 ,Group 3,Nuevo Estadio,Elche ,Spain,Belgium,1,El Salvador,0, 
1982,325,6/19/1982, 21:00 ,Group 3,Nuevo Estadio,Elche ,Spain,El Salvador,0,Belgium,1, 
1982,326,6/19/1982, 21:00 ,Group 6,La Rosaleda,Malaga ,Spain,Soviet Union,3,New Zealand,0, 
1982,326,6/19/1982, 21:00 ,Group 6,La Rosaleda,Malaga ,Spain,New Zealand,0,Soviet Union,3, 
1982,327,6/20/1982, 17:15 ,Group 2,El Molinon,Gijon ,Spain,Germany FR,4,Chile,1, 
1982,327,6/20/1982, 17:15 ,Group 2,El Molinon,Gijon ,Spain,Chile,1,Germany FR,4, 
1982,328,6/20/1982, 17:15 ,Group 4,San Mames,Bilbao ,Spain,England,2,Czechoslovakia,0, 
1982,328,6/20/1982, 17:15 ,Group 4,San Mames,Bilbao ,Spain,Czechoslovakia,0,England,2, 
1982,329,6/20/1982, 21:00 ,Group 5,Luis Casanova,Valencia ,Spain,Spain,2,Yugoslavia,1, 
1982,329,6/20/1982, 21:00 ,Group 5,Luis Casanova,Valencia ,Spain,Yugoslavia,1,Spain,2, 
1982,330,6/21/1982, 17:15 ,Group 2,Carlos Tartiere,Oviedo ,Spain,Algeria,0,Austria,2, 
1982,330,6/21/1982, 17:15 ,Group 2,Carlos Tartiere,Oviedo ,Spain,Austria,2,Algeria,0, 
1982,331,6/21/1982, 17:15 ,Group 4,Jose Zorrilla,Valladolid ,Spain,France,4,Kuwait,1, 
1982,331,6/21/1982, 17:15 ,Group 4,Jose Zorrilla,Valladolid ,Spain,Kuwait,1,France,4, 
1982,332,6/21/1982, 21:00 ,Group 5,La Romareda,Zaragoza ,Spain,Honduras,1,Northern Ireland,1, 
